,url,ret_giraffe_general_wild_status,ret_giraffe_general_africa_bbox_wild_status,ret_giraffe_general_multilingual_wild_status,ret_giraffe_general_multilingual_africa_bbox_wild_status,ret_giraffe_specific_wild_status,ret_giraffe_specific_africa_bbox_wild_status,wild_status_checked
305,https://live.staticflickr.com/65535/49932299771_55a6903d38_b.jpg,False,0,,,,,True
306,https://live.staticflickr.com/65535/49954185291_95ac8f58d3_b.jpg,False,0,,,False,,True
307,https://live.staticflickr.com/65535/49957289603_185e603dae_b.jpg,False,0,,,,,True
308,https://live.staticflickr.com/65535/49957301348_d8d4f9f547_b.jpg,False,0,,,,,True
309,https://live.staticflickr.com/65535/49957302268_dd771d4a07_b.jpg,False,0,,,,,True
310,https://live.staticflickr.com/65535/49957788661_1182152cc4_b.jpg,False,0,,,,,True
311,https://live.staticflickr.com/65535/49957800871_8f332981d4_b.jpg,False,0,,,,,True
312,https://live.staticflickr.com/65535/49957801131_bb774545f1_b.jpg,False,0,,,,,True
313,https://live.staticflickr.com/65535/49957801561_eed03d9d66_b.jpg,False,0,,,,,True
314,https://live.staticflickr.com/65535/49957801706_462c504327_b.jpg,False,0,,,,,True
315,https://live.staticflickr.com/65535/49957801916_5336ed9e54_b.jpg,False,0,,,,,True
316,https://live.staticflickr.com/65535/49974713762_5c7e025c7d_b.jpg,False,0,,,,,True
317,https://live.staticflickr.com/65535/49984953128_2ee65f8b30_b.jpg,unknown,unknown,,,,,True
318,https://live.staticflickr.com/65535/49985473296_39f5b533e6_b.jpg,unknown,unknown,,,,,True
319,https://live.staticflickr.com/65535/49985729002_29b03ebc86_b.jpg,unknown,unknown,,,,,True
320,https://live.staticflickr.com/65535/49985729387_c2947e28a1_b.jpg,unknown,unknown,,,,,True
321,https://live.staticflickr.com/65535/49988230058_9b36e559af_b.jpg,False,0,,,,,True
322,https://live.staticflickr.com/65535/49988745456_bc9554c6e5_b.jpg,False,0,,,,,True
323,https://live.staticflickr.com/65535/49998353836_8f7705b1d6_b.jpg,False,0,,,,,True
324,https://live.staticflickr.com/65535/50001897083_1668d4e7ed_b.jpg,unknown,unknown,,,,,True
325,https://live.staticflickr.com/65535/50007841456_77f5deff8f_b.jpg,unknown,unknown,,,,,True
326,https://live.staticflickr.com/65535/50009537173_eb135a698a_b.jpg,False,0,,,,,True
327,https://live.staticflickr.com/65535/50015744638_2d5a6be00a_b.jpg,False,0,,,0,,True
328,https://live.staticflickr.com/65535/50015746928_3ed95673b4_b.jpg,False,0,,,False,,True
329,https://live.staticflickr.com/65535/50016536887_7c194c359b_b.jpg,False,0,,,False,,True
330,https://live.staticflickr.com/65535/50018450076_7bb986c2e4_b.jpg,False,0,,,,,True
331,https://live.staticflickr.com/65535/50020669288_eac8fc38c3_b.jpg,False,0,,,,,True
332,https://live.staticflickr.com/65535/50021212026_7957d48bdf_b.jpg,False,0,,,,,True
333,https://live.staticflickr.com/65535/50022775323_a8a91c9a3a_b.jpg,unknown,unknown,,,,,True
334,https://live.staticflickr.com/65535/50022776533_83e0bde328_b.jpg,unknown,unknown,,,,,True
335,https://live.staticflickr.com/65535/50023575477_e88c4f309b_b.jpg,unknown,unknown,,,,,True
336,https://live.staticflickr.com/65535/50023629367_4c40708806_b.jpg,unknown,unknown,,,,,True
337,https://live.staticflickr.com/65535/50025513353_4b86cc5f13_b.jpg,unknown,unknown,,,unknown,,True
338,https://live.staticflickr.com/65535/50025513993_6c99d73f2a_b.jpg,unknown,unknown,,,unknown,,True
339,https://live.staticflickr.com/65535/50026062291_ff67f31d82_b.jpg,unknown,unknown,,,unknown,,True
340,https://live.staticflickr.com/65535/50026320147_bd716d806e_b.jpg,unknown,unknown,,,unknown,,True
341,https://live.staticflickr.com/65535/50031093933_9ffd09554c_b.jpg,unknown,unknown,,,,,True
342,https://live.staticflickr.com/65535/50036869521_429f39a418_b.jpg,False,0,,,,,True
343,https://live.staticflickr.com/65535/50038288571_352a999d20_b.jpg,False,0,,,,,True
344,https://live.staticflickr.com/65535/50039421337_057a951afd_b.jpg,False,0,,,,,True
345,https://live.staticflickr.com/65535/50039954137_07631094cc_b.jpg,False,0,,,,,True
346,https://live.staticflickr.com/65535/50044684362_ecf849f71c_b.jpg,unknown,unknown,,,,,True
347,https://live.staticflickr.com/65535/50044883412_9e98dcf089_b.jpg,False,0,,,,,True
348,https://live.staticflickr.com/65535/50046569892_e570d755d0_b.jpg,unknown,unknown,,,,,True
349,https://live.staticflickr.com/65535/50046569927_504429d39c_b.jpg,unknown,unknown,,,,,True
350,https://live.staticflickr.com/65535/50047847523_108fa5011e_b.jpg,False,0,,,,,True
351,https://live.staticflickr.com/65535/50047847643_5cd5a77be6_b.jpg,False,0,,,,,True
352,https://live.staticflickr.com/65535/50056828711_2fba9a60e6_b.jpg,False,0,,,,,True
353,https://live.staticflickr.com/65535/50056828876_f5fcf69d75_b.jpg,False,False,,,,,True
354,https://live.staticflickr.com/65535/50060971398_44aec6d71c_b.jpg,False,0,,,,,True
355,https://live.staticflickr.com/65535/50060971483_723b78da6b_b.jpg,False,False,,,,,True
356,https://live.staticflickr.com/65535/50060972153_85f69d3590_b.jpg,False,0,,,,,True
357,https://live.staticflickr.com/65535/50060972168_de8dfaaae2_b.jpg,False,0,,,,,True
358,https://live.staticflickr.com/65535/50061536726_145a31b041_b.jpg,False,0,,,,,True
359,https://live.staticflickr.com/65535/50061780902_117129f46d_b.jpg,False,0,,,,,True
360,https://live.staticflickr.com/65535/50061782047_72647bfdba_b.jpg,False,0,,,,,True
361,https://live.staticflickr.com/65535/50062495297_cb0b0e6d42_b.jpg,False,0,,,,,True
362,https://live.staticflickr.com/65535/50064931973_1371978b97_b.jpg,0,0,,,,,True
363,https://live.staticflickr.com/65535/50065282686_4854db8736_b.jpg,False,0,,,,,True
364,https://live.staticflickr.com/65535/50075126373_80d5890cc0_b.jpg,unknown,unknown,,,,,True
365,https://live.staticflickr.com/65535/50075893816_9b140d2c36_b.jpg,False,0,,,False,,True
366,https://live.staticflickr.com/65535/50076147662_83a7415ca7_b.jpg,False,0,,,False,,True
367,https://live.staticflickr.com/65535/50086778613_50a6656c87_b.jpg,False,0,,,,,True
368,https://live.staticflickr.com/65535/50087238101_590b2618c9_b.jpg,False,0,,,,,True
369,https://live.staticflickr.com/65535/50087470392_41feee0cf2_b.jpg,False,0,,,,,True
370,https://live.staticflickr.com/65535/50087582037_c8d15b60ff_b.jpg,False,False,,,,,True
371,https://live.staticflickr.com/65535/50087594792_6852e136a0_b.jpg,False,0,,,,,True
372,https://live.staticflickr.com/65535/50100846658_96f25a6842_b.jpg,False,False,,,False,,True
373,https://live.staticflickr.com/65535/50101430631_f8bebceef8_b.jpg,False,False,,,False,,True
374,https://live.staticflickr.com/65535/50109972683_c70bca6f7b_b.jpg,False,False,,,,,True
375,https://live.staticflickr.com/65535/50109972813_4b3c6611da_b.jpg,False,0,,,,,True
376,https://live.staticflickr.com/65535/50110541811_1820097059_b.jpg,False,0,,,,,True
377,https://live.staticflickr.com/65535/50110541931_aa5403af0f_b.jpg,False,False,,,,,True
378,https://live.staticflickr.com/65535/50110781302_d3b5325515_b.jpg,False,0,,,,,True
379,https://live.staticflickr.com/65535/50110861643_38bf9c9dc5_b.jpg,False,0,,,,,True
380,https://live.staticflickr.com/65535/50110862318_1b870e0a65_b.jpg,False,0,,,,,True
381,https://live.staticflickr.com/65535/50110862613_57b4825648_b.jpg,False,0,,,,,True
382,https://live.staticflickr.com/65535/50110863518_27eb49fa1b_b.jpg,False,0,,,,,True
383,https://live.staticflickr.com/65535/50110863798_3796ecde04_b.jpg,False,0,,,,,True
384,https://live.staticflickr.com/65535/50110864453_aabd5ddeb5_b.jpg,False,0,,,,,True
385,https://live.staticflickr.com/65535/50110866098_9b1e75789c_b.jpg,False,0,,,,,True
386,https://live.staticflickr.com/65535/50110867598_100176178a_b.jpg,False,0,,,,,True
387,https://live.staticflickr.com/65535/50110868333_f463c5512e_b.jpg,False,0,,,,,True
388,https://live.staticflickr.com/65535/50110869868_31e42ca86d_b.jpg,False,0,,,,,True
389,https://live.staticflickr.com/65535/50110870158_d044cd7f8c_b.jpg,False,0,,,,,True
390,https://live.staticflickr.com/65535/50110873053_cb1f081f63_b.jpg,False,0,,,,,True
391,https://live.staticflickr.com/65535/50110873678_fc2d6c13cb_b.jpg,False,0,,,,,True
392,https://live.staticflickr.com/65535/50110873943_55d76a020c_b.jpg,False,0,,,,,True
393,https://live.staticflickr.com/65535/50110875688_2d95c8f4db_b.jpg,False,0,,,,,True
394,https://live.staticflickr.com/65535/50110876818_2e6bf22662_b.jpg,False,0,,,,,True
395,https://live.staticflickr.com/65535/50110877063_a54b5a36c1_b.jpg,False,0,,,,,True
396,https://live.staticflickr.com/65535/50110877863_88b28817f6_b.jpg,False,0,,,,,True
397,https://live.staticflickr.com/65535/50110878423_c87a678b66_b.jpg,False,0,,,,,True
398,https://live.staticflickr.com/65535/50110879113_548d040e85_b.jpg,False,0,,,,,True
399,https://live.staticflickr.com/65535/50110879858_307bb3d501_b.jpg,False,0,,,,,True
400,https://live.staticflickr.com/65535/50110881363_9bc752896c_b.jpg,False,0,,,,,True
401,https://live.staticflickr.com/65535/50110881688_920f5889a4_b.jpg,False,0,,,,,True
402,https://live.staticflickr.com/65535/50110882718_f73d400313_b.jpg,False,0,,,,,True
403,https://live.staticflickr.com/65535/50110883888_162c12077c_b.jpg,False,0,,,,,True
404,https://live.staticflickr.com/65535/50110884163_39cd376452_b.jpg,False,0,,,,,True
405,https://live.staticflickr.com/65535/50111205856_4eee8fdba5_b.jpg,False,0,,,,,True
406,https://live.staticflickr.com/65535/50111433091_7a672a664c_b.jpg,False,0,,,,,True
407,https://live.staticflickr.com/65535/50111435076_6227b14ebc_b.jpg,False,0,,,,,True
408,https://live.staticflickr.com/65535/50111436616_f1c5fba8a2_b.jpg,False,0,,,,,True
409,https://live.staticflickr.com/65535/50111437001_a2594a7119_b.jpg,False,0,,,,,True
410,https://live.staticflickr.com/65535/50111437606_72410c532d_b.jpg,False,0,,,,,True
411,https://live.staticflickr.com/65535/50111438526_62f35ff9ff_b.jpg,False,0,,,,,True
412,https://live.staticflickr.com/65535/50111438826_98ea30e825_b.jpg,False,0,,,,,True
413,https://live.staticflickr.com/65535/50111440771_20a246d2b0_b.jpg,False,0,,,,,True
414,https://live.staticflickr.com/65535/50111442226_af6b1032ea_b.jpg,False,0,,,,,True
415,https://live.staticflickr.com/65535/50111442516_11ea8b3572_b.jpg,False,0,,,,,True
416,https://live.staticflickr.com/65535/50111443076_5029a46fe7_b.jpg,False,0,,,,,True
417,https://live.staticflickr.com/65535/50111443786_e76cf37dd5_b.jpg,False,0,,,,,True
418,https://live.staticflickr.com/65535/50111444551_8d18d2673b_b.jpg,False,0,,,,,True
419,https://live.staticflickr.com/65535/50111445271_c499033479_b.jpg,False,0,,,,,True
420,https://live.staticflickr.com/65535/50111446166_191eb2d61b_b.jpg,False,0,,,,,True
421,https://live.staticflickr.com/65535/50111446981_d18215de90_b.jpg,False,0,,,,,True
422,https://live.staticflickr.com/65535/50111447251_8da5c132cd_b.jpg,False,0,,,,,True
423,https://live.staticflickr.com/65535/50111449576_13dfb6f44b_b.jpg,False,0,,,,,True
424,https://live.staticflickr.com/65535/50111450206_7ae0d86df3_b.jpg,False,0,,,,,True
425,https://live.staticflickr.com/65535/50111450831_71fc6078e0_b.jpg,False,0,,,,,True
426,https://live.staticflickr.com/65535/50111451476_1c7f09d317_b.jpg,False,0,,,,,True
427,https://live.staticflickr.com/65535/50111452681_4af41bdb1f_b.jpg,False,0,,,,,True
428,https://live.staticflickr.com/65535/50111453936_779eba55f4_b.jpg,False,0,,,,,True
429,https://live.staticflickr.com/65535/50111454226_b9a40352e8_b.jpg,False,0,,,,,True
430,https://live.staticflickr.com/65535/50111455416_1b5c727678_b.jpg,False,0,,,,,True
431,https://live.staticflickr.com/65535/50111456116_126477c495_b.jpg,False,0,,,,,True
432,https://live.staticflickr.com/65535/50111456951_a7c716a9de_b.jpg,False,0,,,,,True
433,https://live.staticflickr.com/65535/50111457241_d574fb540d_b.jpg,False,0,,,,,True
434,https://live.staticflickr.com/65535/50111668297_d613ebc7b0_b.jpg,False,0,,,,,True
435,https://live.staticflickr.com/65535/50111669367_69a9483944_b.jpg,False,0,,,,,True
436,https://live.staticflickr.com/65535/50111670432_4132ce011f_b.jpg,False,0,,,,,True
437,https://live.staticflickr.com/65535/50111671672_f762f835db_b.jpg,False,0,,,,,True
438,https://live.staticflickr.com/65535/50111672612_090a5bdfc4_b.jpg,False,0,,,,,True
439,https://live.staticflickr.com/65535/50111673387_9f7802f09b_b.jpg,False,0,,,,,True
440,https://live.staticflickr.com/65535/50111674127_867fca8b37_b.jpg,False,0,,,,,True
441,https://live.staticflickr.com/65535/50111674842_3026cf7232_b.jpg,False,0,,,,,True
442,https://live.staticflickr.com/65535/50111675487_83a10ab6a4_b.jpg,False,0,,,,,True
443,https://live.staticflickr.com/65535/50111675792_47ef23f999_b.jpg,False,0,,,,,True
444,https://live.staticflickr.com/65535/50111677122_3d5cfe6350_b.jpg,False,0,,,,,True
445,https://live.staticflickr.com/65535/50111677782_6b1704815f_b.jpg,False,0,,,,,True
446,https://live.staticflickr.com/65535/50111678382_d100a8becd_b.jpg,False,0,,,,,True
447,https://live.staticflickr.com/65535/50111680462_c5550eb784_b.jpg,False,0,,,,,True
448,https://live.staticflickr.com/65535/50111680717_1f8bbcd289_b.jpg,False,0,,,,,True
449,https://live.staticflickr.com/65535/50111681872_0efd0806d4_b.jpg,False,0,,,,,True
450,https://live.staticflickr.com/65535/50111682142_80f9c56ac2_b.jpg,False,0,,,,,True
451,https://live.staticflickr.com/65535/50111682427_8bc406685e_b.jpg,False,0,,,,,True
452,https://live.staticflickr.com/65535/50111683312_6f30c9ab36_b.jpg,False,0,,,,,True
453,https://live.staticflickr.com/65535/50111686182_e735407d9f_b.jpg,False,0,,,,,True
454,https://live.staticflickr.com/65535/50111686522_cec7ac711c_b.jpg,False,0,,,,,True
455,https://live.staticflickr.com/65535/50111687042_bcbefd423e_b.jpg,False,0,,,,,True
456,https://live.staticflickr.com/65535/50111688927_64e8e800fc_b.jpg,False,0,,,,,True
457,https://live.staticflickr.com/65535/50111689172_51d1065071_b.jpg,False,0,,,,,True
458,https://live.staticflickr.com/65535/50111690722_ac39504fc2_b.jpg,False,0,,,,,True
459,https://live.staticflickr.com/65535/50111690912_fef0c2ca5a_b.jpg,False,0,,,,,True
460,https://live.staticflickr.com/65535/50113878323_ee2c0ded01_b.jpg,False,0,,,,,True
461,https://live.staticflickr.com/65535/50114794391_99aa486357_b.jpg,False,0,,,,,True
462,https://live.staticflickr.com/65535/50115209413_d5953a5643_b.jpg,False,False,,,False,,True
463,https://live.staticflickr.com/65535/50115778636_81ba2ff00b_b.jpg,0,0,,,0,,True
464,https://live.staticflickr.com/65535/50116107272_58bb1d07cb_b.jpg,False,0,,,,,True
465,https://live.staticflickr.com/65535/50121387131_016fbd2651_b.jpg,False,0,,,,,True
466,https://live.staticflickr.com/65535/50123431008_801cb62c35_b.jpg,False,0,,,,,True
467,https://live.staticflickr.com/65535/50123998826_cc02530ca2_b.jpg,False,False,,,,,True
468,https://live.staticflickr.com/65535/50123999091_4b83fd9d18_b.jpg,False,0,,,,,True
469,https://live.staticflickr.com/65535/50124219677_cd1e93d598_b.jpg,False,False,,,,,True
470,https://live.staticflickr.com/65535/50124220122_33b7e4255d_b.jpg,unknown,unknown,,,,,True
471,https://live.staticflickr.com/65535/50125391171_491a10337c_b.jpg,False,0,,,,,True
472,https://live.staticflickr.com/65535/50126352338_26f9599356_b.jpg,False,0,,,,,True
473,https://live.staticflickr.com/65535/50129239772_f684ba2560_b.jpg,False,0,,,,,True
474,https://live.staticflickr.com/65535/50129707131_a67cf96ae6_b.jpg,False,0,,,,,True
475,https://live.staticflickr.com/65535/50129873158_952421233f_b.jpg,False,0,,,,,True
476,https://live.staticflickr.com/65535/50129917843_9af01d693c_b.jpg,False,0,,,,,True
477,https://live.staticflickr.com/65535/50129922603_f7751b4b33_b.jpg,False,False,,,,,True
478,https://live.staticflickr.com/65535/50129923208_df53c234fd_b.jpg,False,0,,,,,True
479,https://live.staticflickr.com/65535/50130442561_934bfe5675_b.jpg,False,0,,,,,True
480,https://live.staticflickr.com/65535/50130483626_c0204cf456_b.jpg,False,0,,,,,True
481,https://live.staticflickr.com/65535/50130484731_00d92b3161_b.jpg,False,0,,,,,True
482,https://live.staticflickr.com/65535/50130487691_f98e60a154_b.jpg,False,0,,,,,True
483,https://live.staticflickr.com/65535/50130488981_09f4fb3543_b.jpg,False,0,,,,,True
484,https://live.staticflickr.com/65535/50130491091_a2cb31fd73_b.jpg,False,False,,,,,True
485,https://live.staticflickr.com/65535/50130538948_4e6468eb91_b.jpg,False,0,,,,,True
486,https://live.staticflickr.com/65535/50130707192_7d7ebb6c95_b.jpg,False,False,,,,,True
487,https://live.staticflickr.com/65535/50130708247_1cfab9b512_b.jpg,False,0,,,,,True
488,https://live.staticflickr.com/65535/50130710977_13924c32c3_b.jpg,False,0,,,,,True
489,https://live.staticflickr.com/65535/50130715962_865410c772_b.jpg,False,0,,,,,True
490,https://live.staticflickr.com/65535/50133715398_9ba590475a_b.jpg,False,0,0,,False,,True
491,https://live.staticflickr.com/65535/50134205536_0f21a82c81_b.jpg,False,False,False,,False,,True
492,https://live.staticflickr.com/65535/50134306856_8f4dea65f3_b.jpg,False,False,False,,False,,True
493,https://live.staticflickr.com/65535/50134335993_ee50b39d60_b.jpg,False,0,,,,,True
494,https://live.staticflickr.com/65535/50134473652_70cc97e372_b.jpg,False,False,False,,False,,True
495,https://live.staticflickr.com/65535/50134497282_857f361f39_b.jpg,False,False,False,,False,,True
496,https://live.staticflickr.com/65535/50134536052_0cc7a544b2_b.jpg,False,False,False,,False,,True
497,https://live.staticflickr.com/65535/50134885761_f87594693d_b.jpg,False,0,,,,,True
498,https://live.staticflickr.com/65535/50137545738_1d3613d6a9_b.jpg,False,0,,,,,True
499,https://live.staticflickr.com/65535/50141731916_05bcd1376a_b.jpg,False,0,,,,,True
500,https://live.staticflickr.com/65535/50141736441_17e79c5fdf_b.jpg,False,0,,,,,True
501,https://live.staticflickr.com/65535/50142224496_1b171666f3_b.jpg,unknown,unknown,,,,,True
502,https://live.staticflickr.com/65535/50150951323_db3b655ff0_b.jpg,False,0,,,,,True
503,https://live.staticflickr.com/65535/50150952568_1297b2c56c_b.jpg,False,0,,,,,True
504,https://live.staticflickr.com/65535/50150995478_ae519b46f4_b.jpg,unknown,unknown,,,,,True
505,https://live.staticflickr.com/65535/50151076528_5a423ce04c_b.jpg,False,False,,,,,True
506,https://live.staticflickr.com/65535/50151081568_39a0336fe4_b.jpg,False,0,,,,,True
507,https://live.staticflickr.com/65535/50151739602_efc2cd4433_b.jpg,False,0,,,,,True
508,https://live.staticflickr.com/65535/50155634947_848c4852e0_b.jpg,0,0,,,,,True
509,https://live.staticflickr.com/65535/50165472823_63fd7a120c_b.jpg,False,False,,,,,True
510,https://live.staticflickr.com/65535/50165472843_3ed14bcd26_b.jpg,False,False,,,,,True
511,https://live.staticflickr.com/65535/50166009666_c2064781a9_b.jpg,False,False,,,,,True
512,https://live.staticflickr.com/65535/50166009751_177a12b72e_b.jpg,False,False,,,,,True
513,https://live.staticflickr.com/65535/50166266627_f5e64961ae_b.jpg,False,False,,,,,True
514,https://live.staticflickr.com/65535/50166266662_8bacc2ae13_b.jpg,False,False,,,,,True
515,https://live.staticflickr.com/65535/50166298407_c910f6be62_b.jpg,False,0,,,,,True
516,https://live.staticflickr.com/65535/50166298432_09b353c768_b.jpg,unknown,unknown,,,,,True
517,https://live.staticflickr.com/65535/50166712552_5e99db9b30_b.jpg,False,False,,,,,True
518,https://live.staticflickr.com/65535/50167232416_6dbbbea056_b.jpg,False,0,,,,,True
519,https://live.staticflickr.com/65535/50171825976_fdc463c8f6_b.jpg,0,0,,,,,True
520,https://live.staticflickr.com/65535/50179360538_b01c9f0e9c_b.jpg,unknown,unknown,,,,,True
521,https://live.staticflickr.com/65535/50195200783_804f13f7ec_b.jpg,False,False,,,False,,True
522,https://live.staticflickr.com/65535/50198386221_19bae79b39_b.jpg,False,False,,,,,True
523,https://live.staticflickr.com/65535/50205458953_4c608e01ae_b.jpg,False,0,,,,,True
524,https://live.staticflickr.com/65535/50205459933_b42e3c2feb_b.jpg,False,False,,,,,True
525,https://live.staticflickr.com/65535/50205460638_3f28314f83_b.jpg,False,0,,,,,True
526,https://live.staticflickr.com/65535/50205460828_82b0a525e6_b.jpg,False,0,,,,,True
527,https://live.staticflickr.com/65535/50205461528_a95868d17f_b.jpg,0,False,,,,,True
528,https://live.staticflickr.com/65535/50205461878_8c4085ce5e_b.jpg,False,False,,,,,True
529,https://live.staticflickr.com/65535/50205986516_566b2b28e6_b.jpg,False,0,,,,,True
530,https://live.staticflickr.com/65535/50205987381_65aab31cd3_b.jpg,False,0,,,,,True
531,https://live.staticflickr.com/65535/50205987691_eb7194912a_b.jpg,False,False,,,,,True
532,https://live.staticflickr.com/65535/50205989296_4d89a8a2a1_b.jpg,False,0,,,,,True
533,https://live.staticflickr.com/65535/50206264317_17c5ce320a_b.jpg,False,0,,,,,True
534,https://live.staticflickr.com/65535/50207104642_d8255e2661_b.jpg,True,True,,,,,True
535,https://live.staticflickr.com/65535/50215602626_d68d1cef96_b.jpg,False,False,,,,,True
536,https://live.staticflickr.com/65535/50216044738_a8974ff18f_b.jpg,False,0,,,,,True
537,https://live.staticflickr.com/65535/50216631096_214eb90045_b.jpg,False,0,,,,,True
538,https://live.staticflickr.com/65535/50216696536_3bd9da4349_b.jpg,False,0,,,,,True
539,https://live.staticflickr.com/65535/50232553053_7d69a772bf_b.jpg,unknown,unknown,,,,,True
540,https://live.staticflickr.com/65535/50233425027_151350bf75_b.jpg,unknown,unknown,,,,,True
541,https://live.staticflickr.com/65535/50236589733_273d14ba0d_b.jpg,False,0,,,,,True
542,https://live.staticflickr.com/65535/50236677043_1433aa2404_b.jpg,True,True,,,,,True
543,https://live.staticflickr.com/65535/50245210597_6b9364ddb9_b.jpg,False,0,,,,,True
544,https://live.staticflickr.com/65535/50245468563_9e0e272ebe_b.jpg,True,True,,,,,True
545,https://live.staticflickr.com/65535/50246105301_6a91f1ed83_b.jpg,unknown,unknown,,,,,True
546,https://live.staticflickr.com/65535/50247424037_82122d7dcb_b.jpg,False,0,,,False,,True
547,https://live.staticflickr.com/65535/50249685052_15881d4ec2_b.jpg,unknown,unknown,,,,,True
548,https://live.staticflickr.com/65535/50252517353_c698ee1619_b.jpg,False,0,,,,,True
549,https://live.staticflickr.com/65535/50252596256_f6f528d6eb_b.jpg,False,0,,,,,True
550,https://live.staticflickr.com/65535/50255759573_d4ef0bcecf_b.jpg,False,0,,,,,True
551,https://live.staticflickr.com/65535/50255767437_54153ab86b_b.jpg,False,0,,,,,True
552,https://live.staticflickr.com/65535/50256602687_d3bfd0165e_b.jpg,False,0,,,,,True
553,https://live.staticflickr.com/65535/50258133387_b1c82a8c1b_b.jpg,False,False,,,,,True
554,https://live.staticflickr.com/65535/50259317147_ea5b2f4c6f_b.jpg,False,0,,,,,True
555,https://live.staticflickr.com/65535/50260080128_54da600308_b.jpg,True,True,,,True,,True
556,https://live.staticflickr.com/65535/50260750296_215510c93d_b.jpg,True,True,,,True,,True
557,https://live.staticflickr.com/65535/50260750881_95d06b6cd7_b.jpg,True,True,,,True,,True
558,https://live.staticflickr.com/65535/50260760941_974945fe4d_b.jpg,0,0,,,0,,True
559,https://live.staticflickr.com/65535/50260761326_fc3e649532_b.jpg,True,True,,,True,,True
560,https://live.staticflickr.com/65535/50260777788_e5057c9280_b.jpg,0,0,,,0,,True
561,https://live.staticflickr.com/65535/50260777918_990ef07a1e_b.jpg,False,False,,,False,,True
562,https://live.staticflickr.com/65535/50260942487_4e93cfd250_b.jpg,True,True,,,True,,True
563,https://live.staticflickr.com/65535/50261265091_c81bae133a_b.jpg,False,0,,,,,True
564,https://live.staticflickr.com/65535/50261456007_d643b7b8cd_b.jpg,False,0,,,,,True
565,https://live.staticflickr.com/65535/50261457062_9bbd2031dc_b.jpg,False,0,,,,,True
566,https://live.staticflickr.com/65535/50263255778_5e099c2826_b.jpg,False,0,,,,,True
567,https://live.staticflickr.com/65535/50263906071_80234c4dc1_b.jpg,False,0,,,,,True
568,https://live.staticflickr.com/65535/50264094442_8e976c8de6_b.jpg,False,0,,,,,True
569,https://live.staticflickr.com/65535/50268555443_278528deae_b.jpg,False,0,,,,,True
570,https://live.staticflickr.com/65535/50268556813_a49d5bd4e3_b.jpg,False,False,,,,,True
571,https://live.staticflickr.com/65535/50269395807_33783229ca_b.jpg,False,0,,,,,True
572,https://live.staticflickr.com/65535/50269397262_63bac6f2df_b.jpg,False,False,,,,,True
573,https://live.staticflickr.com/65535/50269803948_989d53c26b_b.jpg,False,False,,,,,True
574,https://live.staticflickr.com/65535/50269808898_851aaca207_b.jpg,0,False,,,,,True
575,https://live.staticflickr.com/65535/50270649157_11574cf109_b.jpg,False,False,,,,,True
576,https://live.staticflickr.com/65535/50271049337_80575f9b44_b.jpg,False,0,,,,,True
577,https://live.staticflickr.com/65535/50274632438_20a6172ccb_b.jpg,False,0,,,,,True
578,https://live.staticflickr.com/65535/50275309021_05353bd237_b.jpg,False,0,,,,,True
579,https://live.staticflickr.com/65535/50275309326_d857e74c1b_b.jpg,False,0,,,,,True
580,https://live.staticflickr.com/65535/50275466447_21ec89fb9f_b.jpg,False,0,,,,,True
581,https://live.staticflickr.com/65535/50285903292_8232aa177f_b.jpg,False,0,0,,,,True
582,https://live.staticflickr.com/65535/50290644213_219185a440_b.jpg,0,False,,,,,True
583,https://live.staticflickr.com/65535/50290644268_27d75ea4f0_b.jpg,False,False,,,,,True
584,https://live.staticflickr.com/65535/50294402906_15245bcd28_b.jpg,False,0,,,,,True
585,https://live.staticflickr.com/65535/50297947848_1038380c6a_b.jpg,False,False,,,,,True
586,https://live.staticflickr.com/65535/50298776807_b2b4fe4bf2_b.jpg,False,False,,,,,True
587,https://live.staticflickr.com/65535/50317878102_2a32cee625_b.jpg,False,False,,,,,True
588,https://live.staticflickr.com/65535/50318720308_b24e91c1f0_b.jpg,False,False,,,,,True
589,https://live.staticflickr.com/65535/50320774532_8996d62785_b.jpg,False,False,,,,,True
590,https://live.staticflickr.com/65535/50327808508_d3b8438c18_b.jpg,False,0,,,,,True
591,https://live.staticflickr.com/65535/50330911698_9310a1f0f0_b.jpg,False,False,,,,,True
592,https://live.staticflickr.com/65535/50335504168_4e3e7bfbe0_b.jpg,False,False,,,,,True
593,https://live.staticflickr.com/65535/50338830558_6b19fd0e63_b.jpg,False,0,,,0,,True
594,https://live.staticflickr.com/65535/50339844881_0de3a92058_b.jpg,False,0,,,0,,True
595,https://live.staticflickr.com/65535/50340000687_812ef23b46_b.jpg,False,0,,,0,,True
596,https://live.staticflickr.com/65535/50342262956_0e70ffab5d_b.jpg,,,False,,,,True
597,https://live.staticflickr.com/65535/50346175002_eba8dcd0bc_b.jpg,0,0,,,,,True
598,https://live.staticflickr.com/65535/50347515566_8849e3f37f_b.jpg,False,0,,,,,True
599,https://live.staticflickr.com/65535/50347783553_3cdb7445bd_b.jpg,False,False,,,False,,True
600,https://live.staticflickr.com/65535/50347799698_3c0b46ccc0_b.jpg,0,0,,,,,True
601,https://live.staticflickr.com/65535/50356299093_cde2726dd8_b.jpg,,,,,False,,True
602,https://live.staticflickr.com/65535/50356299218_ce4b411202_b.jpg,,,,,False,,True
603,https://live.staticflickr.com/65535/50357001971_373fddabfe_b.jpg,,,,,False,,True
